name,parent_id,area_id,lats,lons
E1,2506,144375,"51.5099049,51.5098920,51.5099548,51.5099965,51.5100397,51.5100543,51.5100535,51.5100510,51.5100938,51.5101860,51.5102445,51.5103062,51.5105866,51.5107199,51.5107505,51.5108190,51.5110303,51.5112000,51.5113881,51.5116283,51.5117545,51.5122864,51.5128910,51.5133174,51.5133229,51.5136221,51.5140773,51.5143998,51.5148913,51.5152601,51.5154972,51.5158327,51.5160786,51.5163573,51.5165699,51.5168003,51.5170835,51.5172298,51.5173643,51.5174010,51.5175359,51.5176443,51.5179119,51.5181129,51.5181355,51.5182387,51.5183211,51.5183996,51.5184021,51.5185097,51.5186776,51.5189636,51.5192253,51.5193981,51.5197078,51.5197786,51.5196265,51.5192803,51.5192339,51.5191845,51.5187565,51.5185095,51.5182570,51.5176216,51.5175823,51.5175544,51.5174763,51.5172534,51.5169004,51.5167118,51.5162994,51.5162161,51.5158524,51.5154214,51.5150514,51.5147844,51.5145927,51.5142902,51.5143069,51.5143051,51.5144370,51.5145413,51.5146096,51.5146504,51.5146737,51.5147038,51.5141041,51.5130748,51.5120980,51.5118443,51.5114911,51.5110191,51.5108339,51.5093894,51.5093701,51.5093382,51.5092959,51.5092871,51.5092749,51.5092598,51.5092448,51.5092399,51.5092496,51.5092748,51.5092934,51.5092985,51.5092946,51.5092873,51.5092737,51.5092587,51.5092307,51.5091957,51.5091382,51.5090549,51.5089071,51.5087342,51.5086056,51.5085461,51.5085002,51.5084327,51.5083133,51.5082752,51.5082524,51.5082488,51.5082641,51.5082883,51.5083189,51.5083711,51.5084752,51.5086294,51.5087041,51.5087836,51.5088311,51.5088887,51.5091638,51.5096089,51.5097226,51.5099049","-0.0745299,-0.0744007,-0.0741761,-0.0740288,-0.0738123,-0.0735004,-0.0731200,-0.0729702,-0.0728934,-0.0728146,-0.0727602,-0.0727389,-0.0727285,-0.0727402,-0.0727432,-0.0727504,-0.0728063,-0.0728957,-0.0729627,-0.0730232,-0.0730424,-0.0731223,-0.0732466,-0.0733685,-0.0733711,-0.0734666,-0.0736434,-0.0739483,-0.0726102,-0.0716333,-0.0710093,-0.0700856,-0.0695635,-0.0689565,-0.0684891,-0.0680066,-0.0672970,-0.0669535,-0.0665443,-0.0664260,-0.0659893,-0.0656373,-0.0646876,-0.0640045,-0.0639084,-0.0634558,-0.0631078,-0.0627470,-0.0627353,-0.0622782,-0.0615575,-0.0602524,-0.0590550,-0.0582491,-0.0566950,-0.0563561,-0.0562430,-0.0559694,-0.0558864,-0.0558308,-0.0556761,-0.0555842,-0.0554840,-0.0552415,-0.0551481,-0.0551478,-0.0551540,-0.0551635,-0.0551858,-0.0552010,-0.0552244,-0.0552452,-0.0553313,-0.0554246,-0.0555096,-0.0555671,-0.0556113,-0.0557020,-0.0558411,-0.0558411,-0.0570145,-0.0579916,-0.0588563,-0.0600206,-0.0606105,-0.0618891,-0.0617316,-0.0614856,-0.0612561,-0.0611962,-0.0610974,-0.0609935,-0.0609466,-0.0604920,-0.0606859,-0.0609856,-0.0614774,-0.0619245,-0.0628704,-0.0636449,-0.0642624,-0.0649428,-0.0651528,-0.0655336,-0.0657879,-0.0660413,-0.0662432,-0.0664539,-0.0666130,-0.0667391,-0.0668973,-0.0670617,-0.0672831,-0.0675749,-0.0680495,-0.0685828,-0.0690177,-0.0692292,-0.0694401,-0.0698781,-0.0707089,-0.0709642,-0.0711626,-0.0713227,-0.0714878,-0.0715963,-0.0717059,-0.0718723,-0.0721893,-0.0726497,-0.0728728,-0.0731159,-0.0732162,-0.0733233,-0.0736518,-0.0741374,-0.0742739,-0.0745299"
E10,2496,8418,"51.5515224,51.5515395,51.5516216,51.5516558,51.5523341,51.5533392,51.5536730,51.5539107,51.5541579,51.5540332,51.5551226,51.5552869,51.5554391,51.5560187,51.5561858,51.5567044,51.5569991,51.5572176,51.5572258,51.5572794,51.5573153,51.5573197,51.5575663,51.5578745,51.5582445,51.5584328,51.5586035,51.5586955,51.5588249,51.5589293,51.5590191,51.5591851,51.5593439,51.5596392,51.5598700,51.5600119,51.5600894,51.5601501,51.5603142,51.5606233,51.5607553,51.5608555,51.5610191,51.5612309,51.5612703,51.5612856,51.5612959,51.5613010,51.5613052,51.5613113,51.5613078,51.5613071,51.5614013,51.5614623,51.5614624,51.5615839,51.5617044,51.5618675,51.5619064,51.5619598,51.5622336,51.5624659,51.5626153,51.5630217,51.5632837,51.5633809,51.5634273,51.5635639,51.5637228,51.5639495,51.5639698,51.5645082,51.5645209,51.5646309,51.5646982,51.5648059,51.5649172,51.5649566,51.5651402,51.5657431,51.5658149,51.5659157,51.5660738,51.5661618,51.5664884,51.5664995,51.5674511,51.5674685,51.5674694,51.5688959,51.5690969,51.5691012,51.5694940,51.5696318,51.5697302,51.5702848,51.5711049,51.5713730,51.5715724,51.5717119,51.5719042,51.5722020,51.5723611,51.5724970,51.5726621,51.5727817,51.5729122,51.5730573,51.5732179,51.5732258,51.5734285,51.5735923,51.5737635,51.5738426,51.5736632,51.5735392,51.5734291,51.5732578,51.5731665,51.5729689,51.5728122,51.5726595,51.5725430,51.5723614,51.5721690,51.5717233,51.5712762,51.5709240,51.5705330,51.5702132,51.5701223,51.5699339,51.5698434,51.5695644,51.5689016,51.5685471,51.5680514,51.5678413,51.5676951,51.5675903,51.5674466,51.5673355,51.5671510,51.5669735,51.5665605,51.5664480,51.5663412,51.5661614,51.5658618,51.5657186,51.5655357,51.5653898,51.5648864,51.5646466,51.5645286,51.5643117,51.5633363,51.5629735,51.5625928,51.5623520,51.5622539,51.5621049,51.5615217,51.5610452,51.5605351,51.5603074,51.5601830,51.5600849,51.5596184,51.5594979,51.5593950,51.5591737,51.5589942,51.5589015,51.5587183,51.5586423,51.5583601,51.5578509,51.5568968,51.5566498,51.5565077,51.5559901,51.5554031,51.5548018,51.5545578,51.5542232,51.5538198,51.5533837,51.5531214,51.5528708,51.5527340,51.5525690,51.5524892,51.5523157,51.5522826,51.5521642,51.5520425,51.5520056,51.5519698,51.5519311,51.5518233,51.5516612,51.5515259,51.5513868,51.5513509,51.5513321,51.5513898,51.5515224","-0.0171457,-0.0171479,-0.0171616,-0.0171673,-0.0172850,-0.0174821,-0.0176537,-0.0177775,-0.0179284,-0.0180535,-0.0184490,-0.0188054,-0.0191378,-0.0203908,-0.0207528,-0.0219118,-0.0225352,-0.0230119,-0.0230722,-0.0235315,-0.0238978,-0.0239467,-0.0239605,-0.0240496,-0.0241821,-0.0242562,-0.0243555,-0.0244251,-0.0245234,-0.0246343,-0.0247372,-0.0249276,-0.0251169,-0.0255124,-0.0258689,-0.0261787,-0.0263499,-0.0264844,-0.0268307,-0.0275099,-0.0278692,-0.0281058,-0.0285301,-0.0291485,-0.0293546,-0.0295674,-0.0296983,-0.0297341,-0.0297715,-0.0300266,-0.0300873,-0.0300960,-0.0300818,-0.0302899,-0.0302927,-0.0301951,-0.0300875,-0.0298900,-0.0298537,-0.0299784,-0.0296837,-0.0294342,-0.0292777,-0.0288446,-0.0285432,-0.0284409,-0.0283134,-0.0278804,-0.0273267,-0.0265305,-0.0264546,-0.0246248,-0.0245766,-0.0241678,-0.0239442,-0.0235557,-0.0232276,-0.0231610,-0.0225845,-0.0207432,-0.0207848,-0.0208439,-0.0209395,-0.0209862,-0.0212591,-0.0212269,-0.0185218,-0.0185370,-0.0185355,-0.0197779,-0.0199640,-0.0199523,-0.0189323,-0.0185684,-0.0183275,-0.0169830,-0.0151189,-0.0145401,-0.0141013,-0.0138384,-0.0135125,-0.0129930,-0.0127710,-0.0125154,-0.0122254,-0.0120152,-0.0118104,-0.0115111,-0.0111722,-0.0111559,-0.0107011,-0.0103404,-0.0099851,-0.0098258,-0.0094281,-0.0091680,-0.0089347,-0.0087502,-0.0086691,-0.0085247,-0.0084566,-0.0084156,-0.0083889,-0.0083911,-0.0083952,-0.0084147,-0.0084025,-0.0083674,-0.0083282,-0.0082960,-0.0082870,-0.0082635,-0.0082804,-0.0082709,-0.0083750,-0.0084669,-0.0086141,-0.0086854,-0.0087625,-0.0088392,-0.0090648,-0.0092471,-0.0095005,-0.0096958,-0.0101569,-0.0102599,-0.0103266,-0.0103835,-0.0104817,-0.0105197,-0.0106028,-0.0106986,-0.0110279,-0.0111509,-0.0111936,-0.0111295,-0.0108820,-0.0108084,-0.0106822,-0.0105902,-0.0105310,-0.0104409,-0.0102023,-0.0099995,-0.0097722,-0.0096566,-0.0095336,-0.0094225,-0.0085354,-0.0083228,-0.0081412,-0.0077671,-0.0075225,-0.0074125,-0.0072186,-0.0071368,-0.0068808,-0.0065496,-0.0060748,-0.0059342,-0.0061467,-0.0067521,-0.0073996,-0.0078947,-0.0080381,-0.0083527,-0.0087469,-0.0093299,-0.0097179,-0.0101616,-0.0104705,-0.0108672,-0.0110971,-0.0116860,-0.0117985,-0.0123489,-0.0129154,-0.0131261,-0.0133455,-0.0136141,-0.0143631,-0.0156770,-0.0169292,-0.0169453,-0.0169483,-0.0171150,-0.0171241,-0.0171457"
E11,2496,8437,"51.5637097,51.5637239,51.5638099,51.5638759,51.5639524,51.5641847,51.5642225,51.5642707,51.5642879,51.5642993,51.5643027,51.5636460,51.5634338,51.5632226,51.5629536,51.5631601,51.5634994,51.5647308,51.5637750,51.5637839,51.5638373,51.5638901,51.5639885,51.5639901,51.5644210,51.5645606,51.5646664,51.5647576,51.5649303,51.5649819,51.5651004,51.5652225,51.5656771,51.5657953,51.5660206,51.5661500,51.5662644,51.5674760,51.5688154,51.5688851,51.5695257,51.5697356,51.5698471,51.5699445,51.5700984,51.5702929,51.5706418,51.5711811,51.5712920,51.5715032,51.5717039,51.5719041,51.5721378,51.5722734,51.5726379,51.5730050,51.5731510,51.5733992,51.5735982,51.5738161,51.5739931,51.5741937,51.5744468,51.5748496,51.5736126,51.5741874,51.5752473,51.5739063,51.5736509,51.5734941,51.5730637,51.5728174,51.5724571,51.5724269,51.5723827,51.5723399,51.5723078,51.5722901,51.5722824,51.5722864,51.5723111,51.5724540,51.5725043,51.5725345,51.5725890,51.5726431,51.5727852,51.5728250,51.5728376,51.5728043,51.5726987,51.5726197,51.5725396,51.5724111,51.5722573,51.5721259,51.5719673,51.5722504,51.5722504,51.5722950,51.5721985,51.5716932,51.5708205,51.5702703,51.5697908,51.5697602,51.5698093,51.5699021,51.5699988,51.5700543,51.5700776,51.5700773,51.5700499,51.5700260,51.5699951,51.5699490,51.5698839,51.5694108,51.5688418,51.5682509,51.5677907,51.5677880,51.5671417,51.5670836,51.5670247,51.5669650,51.5669044,51.5668936,51.5668332,51.5667719,51.5667107,51.5666488,51.5665878,51.5665574,51.5665056,51.5664547,51.5664049,51.5663551,51.5663063,51.5662583,51.5662548,51.5661705,51.5660934,51.5659485,51.5659486,51.5658539,51.5657636,51.5656912,51.5656284,51.5655876,51.5655539,51.5655599,51.5655431,51.5655487,51.5651598,51.5646470,51.5643385,51.5638461,51.5637097","0.01429622,0.01415256,0.01380574,0.01357491,0.01336186,0.01271562,0.01260763,0.01241930,0.01220219,0.01053905,0.00992165,0.00978159,0.00972606,0.00966624,0.00951587,0.00916715,0.00846934,0.00566525,0.00481662,0.00476796,0.00448174,0.00418394,0.00426618,0.00396181,0.00395479,0.00394217,0.00390786,0.00388302,0.00377806,0.00375581,0.00366722,0.00357303,0.00312551,0.00320430,0.00265290,0.00228632,0.00201286,-0.0014287,-0.0053643,-0.0050712,-0.0029781,-0.0023152,-0.0019943,-0.0017490,-0.0014407,-0.0010815,-0.0004991,0.00035577,0.00055257,0.00092695,0.00129077,0.00167478,0.00215983,0.00248328,0.00336374,0.00419382,0.00454372,0.00507273,0.00547548,0.00587906,0.00620435,0.00656821,0.00696902,0.00760158,0.00868572,0.01040538,0.01352189,0.01452769,0.01473720,0.01485727,0.01515428,0.01530357,0.01554740,0.01557925,0.01563935,0.01572261,0.01581066,0.01589647,0.01597838,0.01606082,0.01619468,0.01651272,0.01656979,0.01659133,0.01660962,0.01660479,0.01649852,0.01648296,0.01648208,0.01669563,0.01708349,0.01733399,0.01749496,0.01764801,0.01780572,0.01791535,0.01803821,0.01878241,0.01878385,0.01890561,0.01892154,0.01896842,0.01904807,0.01908719,0.01915252,0.01910066,0.01885896,0.01864084,0.01845897,0.01836763,0.01827053,0.01817816,0.01799512,0.01781801,0.01773294,0.01769050,0.01771071,0.01792930,0.01817250,0.01844070,0.01858481,0.01858613,0.01893124,0.01896329,0.01898954,0.01901142,0.01902894,0.01903135,0.01904166,0.01904904,0.01904922,0.01904503,0.01903367,0.01902511,0.01900550,0.01898016,0.01895053,0.01891658,0.01888123,0.01884448,0.01884288,0.01877565,0.01870875,0.01850465,0.01850321,0.01836049,0.01817468,0.01798967,0.01777334,0.01753200,0.01718998,0.01652651,0.01561961,0.01445398,0.01447719,0.01438526,0.01433988,0.01431235,0.01429622"
E12,2510,8696,"51.5475096,51.5496019,51.5505022,51.5508343,51.5509109,51.5509425,51.5509669,51.5512766,51.5518406,51.5525703,51.5532113,51.5534468,51.5538330,51.5542104,51.5548386,51.5552000,51.5551880,51.5551273,51.5550809,51.5550105,51.5549601,51.5549154,51.5549017,51.5549316,51.5550013,51.5549185,51.5548268,51.5547823,51.5547606,51.5549300,51.5550588,51.5552453,51.5554903,51.5559384,51.5563598,51.5566081,51.5568298,51.5570465,51.5573530,51.5575096,51.5576455,51.5577205,51.5577702,51.5576236,51.5574310,51.5568796,51.5565674,51.5563172,51.5558431,51.5553696,51.5549701,51.5547457,51.5545861,51.5545391,51.5544972,51.5544464,51.5543680,51.5543000,51.5542360,51.5540488,51.5537915,51.5532256,51.5531956,51.5531646,51.5528834,51.5528645,51.5528551,51.5528433,51.5527068,51.5526917,51.5526890,51.5525934,51.5522311,51.5521847,51.5521512,51.5518802,51.5519789,51.5507735,51.5501725,51.5500627,51.5483534,51.5482884,51.5482752,51.5479509,51.5476898,51.5476813,51.5476946,51.5477458,51.5475943,51.5476674,51.5481116,51.5482934,51.5474145,51.5471905,51.5468524,51.5465064,51.5459366,51.5456285,51.5454525,51.5452076,51.5449035,51.5445474,51.5442835,51.5438737,51.5435886,51.5435623,51.5435131,51.5433593,51.5431369,51.5429981,51.5429095,51.5426962,51.5421260,51.5420934,51.5424184,51.5422857,51.5426411,51.5430438,51.5437104,51.5441329,51.5448677,51.5456992,51.5460679,51.5460292,51.5460818,51.5463166,51.5462412,51.5461956,51.5461873,51.5461655,51.5461553,51.5461328,51.5461032,51.5460336,51.5459909,51.5459464,51.5461203,51.5478513,51.5475096","0.03583304,0.03502495,0.03470453,0.03458664,0.03535601,0.03571082,0.03601483,0.03589306,0.03567591,0.03580803,0.03592609,0.03592940,0.03580671,0.03571682,0.03553570,0.03543643,0.03612690,0.03718882,0.03810279,0.03925083,0.04013288,0.04115223,0.04152813,0.04177183,0.04200432,0.04366103,0.04531300,0.04616069,0.04632417,0.04630580,0.04624090,0.04611511,0.04588808,0.04546098,0.04507162,0.04485771,0.04467723,0.04457154,0.04447997,0.04441919,0.04420888,0.04408385,0.04412070,0.04432908,0.04464937,0.04558256,0.04611098,0.04668690,0.04778076,0.04888904,0.04982896,0.05041899,0.05085468,0.05102423,0.05136568,0.05175000,0.05211722,0.05245749,0.05256857,0.05273325,0.05191239,0.05228939,0.05220437,0.05222606,0.05241823,0.05236689,0.05234195,0.05234863,0.05243625,0.05237642,0.05237774,0.05197819,0.05222875,0.05210549,0.05201743,0.05219131,0.05266745,0.05329979,0.05362324,0.05368176,0.05459136,0.05424515,0.05397338,0.05215725,0.05227388,0.05224609,0.05200293,0.05164752,0.05151811,0.05118966,0.04913695,0.04840806,0.04862820,0.04868881,0.04873852,0.04882827,0.04901324,0.04919555,0.04928860,0.04940452,0.04951633,0.04961859,0.04969471,0.04978301,0.04983510,0.04953826,0.04916107,0.04808403,0.04696642,0.04703518,0.04675286,0.04593854,0.04356653,0.04342518,0.04324937,0.04270838,0.04249642,0.04224621,0.04181888,0.04162290,0.04141349,0.04122140,0.04112251,0.04071117,0.04068612,0.04057547,0.04036152,0.04013880,0.04004757,0.03990669,0.03976633,0.03961532,0.03945102,0.03906137,0.03882436,0.03854112,0.03846957,0.03775077,0.03583304"
E13,2510,8685,"51.5196346,51.5193902,51.5191632,51.5189533,51.5186514,51.5181956,51.5179523,51.5178053,51.5177249,51.5175732,51.5173504,51.5172906,51.5171588,51.5171217,51.5170901,51.5170601,51.5169698,51.5169697,51.5169768,51.5170276,51.5171083,51.5171851,51.5172175,51.5179847,51.5179903,51.5181410,51.5181905,51.5182735,51.5183042,51.5182845,51.5183082,51.5184746,51.5185006,51.5186536,51.5191277,51.5192708,51.5194119,51.5206647,51.5212364,51.5218227,51.5218196,51.5218834,51.5218947,51.5222459,51.5223973,51.5232278,51.5234810,51.5234624,51.5234691,51.5234037,51.5236388,51.5240102,51.5247571,51.5250126,51.5251283,51.5251596,51.5251810,51.5255422,51.5255976,51.5257965,51.5259199,51.5261780,51.5266712,51.5267568,51.5268679,51.5271290,51.5272181,51.5272903,51.5273843,51.5274641,51.5275275,51.5276401,51.5285283,51.5288728,51.5291654,51.5292314,51.5292719,51.5292891,51.5293046,51.5293068,51.5292934,51.5292556,51.5292276,51.5292426,51.5293224,51.5294432,51.5295413,51.5295820,51.5298693,51.5299280,51.5300267,51.5301028,51.5302763,51.5304630,51.5306332,51.5308251,51.5317843,51.5318808,51.5319303,51.5320983,51.5321355,51.5321919,51.5319874,51.5319066,51.5318048,51.5316272,51.5315486,51.5310349,51.5309453,51.5309147,51.5310672,51.5306486,51.5304199,51.5303766,51.5303707,51.5301816,51.5301764,51.5300689,51.5301064,51.5301451,51.5301596,51.5301613,51.5300621,51.5299688,51.5298725,51.5298091,51.5297544,51.5296906,51.5295924,51.5290627,51.5286936,51.5281033,51.5276261,51.5272256,51.5264704,51.5256948,51.5254474,51.5253970,51.5253934,51.5252936,51.5247257,51.5243601,51.5237601,51.5231855,51.5226606,51.5220086,51.5216338,51.5212129,51.5210056,51.5208120,51.5206274,51.5205160,51.5200922,51.5196346","0.04130528,0.04031128,0.03961211,0.03901174,0.03821988,0.03717755,0.03658004,0.03619295,0.03595729,0.03547342,0.03467937,0.03444608,0.03390833,0.03371209,0.03351321,0.03327261,0.03230718,0.03174215,0.03128267,0.03073576,0.02919130,0.02740018,0.02656850,0.02666742,0.02654948,0.02657202,0.02662179,0.02665863,0.02644521,0.02643858,0.02621332,0.02626395,0.02595376,0.02599803,0.02614736,0.02619263,0.02635457,0.02645200,0.02651630,0.02657405,0.02654220,0.02654503,0.02646480,0.02649049,0.02647126,0.02634092,0.02626134,0.02598517,0.02595952,0.02584273,0.02550862,0.02613059,0.02740211,0.02547301,0.02465641,0.02466933,0.02467749,0.02474974,0.02419428,0.02418868,0.02417542,0.02412487,0.02405016,0.02403954,0.02400987,0.02394071,0.02393601,0.02392192,0.02389581,0.02390800,0.02393244,0.02397348,0.02409649,0.02414350,0.02417810,0.02420698,0.02425780,0.02435660,0.02460095,0.02479136,0.02493783,0.02520144,0.02531409,0.02537964,0.02560521,0.02594940,0.02589752,0.02614443,0.02767828,0.02797790,0.02793615,0.02847588,0.02967740,0.03099488,0.03222511,0.03345056,0.03300164,0.03350482,0.03376656,0.03465791,0.03463650,0.03496199,0.03508697,0.03513238,0.03519129,0.03527275,0.03487419,0.03509494,0.03512987,0.03523376,0.03603501,0.03621098,0.03628295,0.03628967,0.03626634,0.03633144,0.03632255,0.03634947,0.03667555,0.03708531,0.03744352,0.03776080,0.03767274,0.03760946,0.03756046,0.03753601,0.03752635,0.03752206,0.03753354,0.03768722,0.03786394,0.03830037,0.03859335,0.03882054,0.03911839,0.03939946,0.03945616,0.03945967,0.03946095,0.03945937,0.03937921,0.03940612,0.03957392,0.03972700,0.03991689,0.04012272,0.04026886,0.04047348,0.04060836,0.04077413,0.04089273,0.04088775,0.04105475,0.04130528"
E14,2506,144362,"51.4934607,51.4934785,51.4935686,51.4938759,51.4939309,51.4939422,51.4939589,51.4939861,51.4940332,51.4946169,51.4952789,51.4954328,51.4956865,51.4960127,51.4970077,51.4970911,51.4974938,51.4979999,51.4983541,51.4988904,51.4992152,51.4994897,51.5000896,51.5010640,51.5020397,51.5022947,51.5024321,51.5025736,51.5026354,51.5026797,51.5029749,51.5034406,51.5037635,51.5040063,51.5041983,51.5043010,51.5043162,51.5043452,51.5045845,51.5048573,51.5050428,51.5051693,51.5053488,51.5056162,51.5057821,51.5058889,51.5059126,51.5059664,51.5060490,51.5060962,51.5061897,51.5062530,51.5063336,51.5064130,51.5064921,51.5071902,51.5071945,51.5073903,51.5073912,51.5074466,51.5075553,51.5075873,51.5076207,51.5076414,51.5076867,51.5077236,51.5077547,51.5078462,51.5078483,51.5078132,51.5078160,51.5078182,51.5077633,51.5077793,51.5078428,51.5078543,51.5078625,51.5078604,51.5078514,51.5080098,51.5080706,51.5081699,51.5082869,51.5084178,51.5085558,51.5086696,51.5088116,51.5089490,51.5090533,51.5092382,51.5093275,51.5093821,51.5094076,51.5095397,51.5096821,51.5093540,51.5091460,51.5090364,51.5089490,51.5089214,51.5088523,51.5087793,51.5087399,51.5087136,51.5086823,51.5086099,51.5084564,51.5083698,51.5083328,51.5083309,51.5083224,51.5082968,51.5082712,51.5082284,51.5080489,51.5079607,51.5078925,51.5078438,51.5078004,51.5077694,51.5077188,51.5076946,51.5076673,51.5076382,51.5075766,51.5075073,51.5074299,51.5074070,51.5073950,51.5073847,51.5073644,51.5073592,51.5073579,51.5073482,51.5073547,51.5073599,51.5073659,51.5073794,51.5074013,51.5074219,51.5075212,51.5072936,51.5070959,51.5069939,51.5067582,51.5065653,51.5064503,51.5063454,51.5062898,51.5061735,51.5060949,51.5059941,51.5059095,51.5058080,51.5057369,51.5056172,51.5055526,51.5054818,51.5054069,51.5053187,51.5051752,51.5050635,51.5049739,51.5048571,51.5047326,51.5046247,51.5044643,51.5043874,51.5043335,51.5043003,51.5042801,51.5042485,51.5042232,51.5041947,51.5042566,51.5043166,51.5042532,51.5041688,51.5040668,51.5040350,51.5040851,51.5040243,51.5037612,51.5037110,51.5034569,51.5034524,51.5034479,51.5034435,51.5034391,51.5034355,51.5034311,51.5034286,51.5034277,51.5034270,51.5034263,51.5034274,51.5033522,51.5033225,51.5031103,51.5029913,51.5029637,51.5029056,51.5029076,51.5020914,51.5019687,51.5018909,51.5014774,51.5011795,51.5002122,51.4998860,51.4999181,51.4986218,51.4961972,51.4934607","-0.0173329,-0.0175885,-0.0188754,-0.0237632,-0.0249983,-0.0255136,-0.0262360,-0.0274781,-0.0300131,-0.0301205,-0.0301856,-0.0301933,-0.0301968,-0.0301827,-0.0301024,-0.0300887,-0.0300209,-0.0300092,-0.0300011,-0.0299174,-0.0298689,-0.0298311,-0.0296741,-0.0295413,-0.0294343,-0.0294104,-0.0294001,-0.0293666,-0.0293510,-0.0293621,-0.0294329,-0.0295295,-0.0295848,-0.0296406,-0.0296150,-0.0295717,-0.0295652,-0.0295798,-0.0296934,-0.0298157,-0.0298869,-0.0299766,-0.0300596,-0.0302959,-0.0304804,-0.0305709,-0.0305915,-0.0306368,-0.0307370,-0.0308185,-0.0310306,-0.0312628,-0.0314034,-0.0315297,-0.0316329,-0.0304139,-0.0304065,-0.0300695,-0.0300681,-0.0299951,-0.0298823,-0.0298550,-0.0298089,-0.0297604,-0.0296720,-0.0296228,-0.0295956,-0.0295325,-0.0293883,-0.0293870,-0.0292341,-0.0290956,-0.0290922,-0.0287587,-0.0279374,-0.0278187,-0.0276109,-0.0274308,-0.0272727,-0.0272255,-0.0272056,-0.0271725,-0.0271242,-0.0270508,-0.0269670,-0.0268915,-0.0267801,-0.0266575,-0.0265535,-0.0263697,-0.0262808,-0.0262122,-0.0261765,-0.0259013,-0.0254959,-0.0250763,-0.0247380,-0.0244819,-0.0242537,-0.0241684,-0.0237981,-0.0233661,-0.0231084,-0.0229352,-0.0227852,-0.0224915,-0.0217617,-0.0211587,-0.0211531,-0.0209832,-0.0208567,-0.0206691,-0.0205405,-0.0204011,-0.0198915,-0.0196172,-0.0194141,-0.0192476,-0.0190751,-0.0189396,-0.0186607,-0.0185047,-0.0182724,-0.0179884,-0.0174333,-0.0167922,-0.0159381,-0.0153814,-0.0151499,-0.0148060,-0.0144019,-0.0142537,-0.0140217,-0.0130206,-0.0126630,-0.0125431,-0.0124204,-0.0122641,-0.0120182,-0.0117983,-0.0107074,-0.0106496,-0.0106063,-0.0105834,-0.0105259,-0.0104968,-0.0105047,-0.0105208,-0.0105333,-0.0105701,-0.0106009,-0.0106471,-0.0106954,-0.0107575,-0.0108082,-0.0109085,-0.0109675,-0.0110397,-0.0111266,-0.0112298,-0.0114133,-0.0115594,-0.0116829,-0.0118480,-0.0120378,-0.0121996,-0.0124472,-0.0125745,-0.0126835,-0.0127411,-0.0128774,-0.0130301,-0.0131796,-0.0132544,-0.0138266,-0.0143442,-0.0143686,-0.0144861,-0.0147254,-0.0149227,-0.0154379,-0.0154549,-0.0155298,-0.0155449,-0.0156165,-0.0156181,-0.0156198,-0.0156228,-0.0156273,-0.0156318,-0.0156378,-0.0156465,-0.0156494,-0.0156610,-0.0156726,-0.0156812,-0.0157017,-0.0157016,-0.0157583,-0.0157909,-0.0158108,-0.0158278,-0.0158406,-0.0160721,-0.0161062,-0.0161283,-0.0160339,-0.0159647,-0.0161465,-0.0162111,-0.0165166,-0.0166492,-0.0169591,-0.0173329"
